Year_name,,NG,Elec,Elec_final,Gas_final,Heat
2021,51,-0.0,-0.0,-0.0,-0.0,-0.0
2021,52,-0.0,-0.0,-0.0,-0.0,-0.0
2021,53,-0.0,-0.0,-0.0,-0.0,-0.0
2021,54,-0.0,-0.0,-0.0,-0.0,-0.0
2021,55,-0.0,-0.0,-0.0,-0.0,-0.0
2021,56,-0.0,-0.0,-0.0,-0.0,-0.0
2021,57,-0.0,-0.0,-0.0,-0.0,-0.0
2021,58,-0.0,-0.0,-0.0,-0.0,-0.0
2021,59,-0.0,-0.0,-0.0,-0.0,-0.0
2021,60,-0.0,2314.08,-0.0,-0.0,-0.0
2021,61,-0.0,5960.449999999997,-0.0,-0.0,-0.0
2021,62,-0.0,4078.1900000000005,-0.0,-0.0,-0.0
2021,63,-0.0,603.9899999999989,-0.0,-0.0,-0.0
2021,64,-0.0,-0.0,-0.0,-0.0,-0.0
2021,65,-0.0,-0.0,-0.0,-0.0,-0.0
2021,66,-0.0,-0.0,-0.0,-0.0,-0.0
2021,67,-0.0,-0.0,-0.0,-0.0,-0.0
2021,68,-0.0,-0.0,-0.0,-0.0,-0.0
2021,69,-0.0,-0.0,-0.0,-0.0,-0.0
2021,70,-0.0,-0.0,-0.0,-0.0,-0.0
2021,71,-0.0,-0.0,-0.0,-0.0,-0.0
2021,72,-0.0,-0.0,-0.0,-0.0,-0.0
2021,73,-0.0,-0.0,-0.0,-0.0,-0.0
2021,74,-0.0,-0.0,-0.0,-0.0,-0.0
2021,75,-0.0,-0.0,-0.0,-0.0,-0.0
2021,76,-0.0,-0.0,-0.0,-0.0,-0.0
2021,77,-0.0,-0.0,-0.0,-0.0,-0.0
2021,78,-0.0,-0.0,-0.0,-0.0,-0.0
2021,79,-0.0,-0.0,-0.0,-0.0,-0.0
2021,80,-0.0,-0.0,-0.0,-0.0,-0.0
2021,81,-0.0,-0.0,-0.0,-0.0,-0.0
2021,82,-0.0,-0.0,-0.0,-0.0,-0.0
2021,83,-0.0,-0.0,-0.0,-0.0,-0.0
2021,84,-0.0,-0.0,-0.0,-0.0,-0.0
2021,85,-0.0,3785.129999999999,-0.0,-0.0,-0.0
2021,86,-0.0,479.4999999999982,-0.0,-0.0,-0.0
2021,87,-0.0,-0.0,-0.0,-0.0,-0.0
2021,88,-0.0,-0.0,-0.0,-0.0,-0.0
2021,89,-0.0,-0.0,-0.0,-0.0,-0.0
2021,90,-0.0,-0.0,-0.0,-0.0,-0.0
2021,91,-0.0,-0.0,-0.0,-0.0,-0.0
2021,92,-0.0,-0.0,-0.0,-0.0,-0.0
2021,93,-0.0,-0.0,-0.0,-0.0,-0.0
2021,94,-0.0,-0.0,-0.0,-0.0,-0.0
2021,95,-0.0,-0.0,-0.0,-0.0,-0.0
2021,96,-0.0,-0.0,-0.0,-0.0,-0.0
2021,97,-0.0,-0.0,-0.0,-0.0,-0.0
2021,98,-0.0,-0.0,-0.0,-0.0,-0.0
2021,99,-0.0,-0.0,-0.0,-0.0,-0.0
2021,100,-0.0,-0.0,-0.0,-0.0,-0.0
2021,101,-0.0,-0.0,-0.0,-0.0,-0.0
2021,102,-0.0,-0.0,-0.0,-0.0,-0.0
2021,103,-0.0,-0.0,-0.0,-0.0,-0.0
2021,104,-0.0,-0.0,-0.0,-0.0,-0.0
2021,105,-0.0,-0.0,-0.0,-0.0,-0.0
2021,106,-0.0,-0.0,-0.0,-0.0,-0.0
2021,107,-0.0,-0.0,-0.0,-0.0,-0.0
2021,108,-0.0,-0.0,-0.0,-0.0,-0.0
2021,109,-0.0,1221.2800000000007,-0.0,-0.0,-0.0
2021,110,-0.0,-0.0,-0.0,-0.0,-0.0
2021,111,-0.0,-0.0,-0.0,-0.0,-0.0
2021,112,-0.0,-0.0,-0.0,-0.0,-0.0
2021,113,-0.0,-0.0,-0.0,-0.0,-0.0
2021,114,-0.0,-0.0,-0.0,-0.0,-0.0
2021,115,-0.0,-0.0,-0.0,-0.0,-0.0
2021,116,-0.0,-0.0,-0.0,-0.0,-0.0
2021,117,-0.0,-0.0,-0.0,-0.0,-0.0
2021,118,-0.0,-0.0,-0.0,-0.0,-0.0
2021,119,-0.0,-0.0,-0.0,-0.0,-0.0
2021,120,-0.0,-0.0,-0.0,-0.0,-0.0
2021,121,-0.0,-0.0,-0.0,-0.0,-0.0
2021,122,-0.0,-0.0,-0.0,-0.0,-0.0
2021,123,-0.0,-0.0,-0.0,-0.0,-0.0
2021,124,-0.0,-0.0,-0.0,-0.0,-0.0
2021,125,-0.0,-0.0,-0.0,-0.0,-0.0
2021,126,-0.0,-0.0,-0.0,-0.0,-0.0
2021,127,-0.0,-0.0,-0.0,-0.0,-0.0
2021,128,-0.0,-0.0,-0.0,-0.0,-0.0
2021,129,-0.0,-0.0,-0.0,-0.0,-0.0
2021,130,-0.0,-0.0,-0.0,-0.0,-0.0
2021,131,-0.0,-0.0,-0.0,-0.0,-0.0
2021,132,-0.0,177.29999999999927,-0.0,-0.0,-0.0
2021,133,-0.0,600.8499999999985,-0.0,-0.0,-0.0
2021,134,-0.0,2377.7700000000004,-0.0,-0.0,-0.0
2021,135,-0.0,-0.0,-0.0,-0.0,-0.0
2021,136,-0.0,-0.0,-0.0,-0.0,-0.0
2021,137,-0.0,-0.0,-0.0,-0.0,-0.0
2021,138,-0.0,-0.0,-0.0,-0.0,-0.0
2021,139,-0.0,-0.0,-0.0,-0.0,-0.0
2021,140,-0.0,-0.0,-0.0,-0.0,-0.0
2021,141,-0.0,-0.0,-0.0,-0.0,-0.0
2021,142,-0.0,-0.0,-0.0,-0.0,-0.0
2021,143,-0.0,-0.0,-0.0,-0.0,-0.0
2021,144,-0.0,-0.0,-0.0,-0.0,-0.0
2021,145,-0.0,-0.0,-0.0,-0.0,-0.0
2021,146,-0.0,-0.0,-0.0,-0.0,-0.0
2021,147,-0.0,-0.0,-0.0,-0.0,-0.0
2021,148,-0.0,-0.0,-0.0,-0.0,-0.0
2021,149,-0.0,-0.0,-0.0,-0.0,-0.0
2021,150,-0.0,-0.0,-0.0,-0.0,-0.0
2021,151,-0.0,-0.0,-0.0,-0.0,-0.0
2021,152,-0.0,-0.0,-0.0,-0.0,-0.0
2021,153,-0.0,-0.0,-0.0,-0.0,-0.0
2021,154,-0.0,-0.0,-0.0,-0.0,-0.0
2021,155,-0.0,-0.0,-0.0,-0.0,-0.0
2021,156,-0.0,-0.0,-0.0,-0.0,-0.0
2021,157,-0.0,-0.0,-0.0,-0.0,-0.0
2021,158,-0.0,-0.0,-0.0,-0.0,-0.0
2021,159,-0.0,-0.0,-0.0,-0.0,-0.0
2021,160,-0.0,-0.0,-0.0,-0.0,-0.0
2021,161,-0.0,-0.0,-0.0,-0.0,-0.0
2021,162,-0.0,-0.0,-0.0,-0.0,-0.0
2021,163,-0.0,-0.0,-0.0,-0.0,-0.0
2021,164,-0.0,-0.0,-0.0,-0.0,-0.0
2021,165,-0.0,-0.0,-0.0,-0.0,-0.0
2021,166,-0.0,-0.0,-0.0,-0.0,-0.0
2021,167,-0.0,-0.0,-0.0,-0.0,-0.0
2021,168,-0.0,-0.0,-0.0,-0.0,-0.0
2021,169,-0.0,-0.0,-0.0,-0.0,-0.0
2021,170,-0.0,-0.0,-0.0,-0.0,-0.0
2021,171,-0.0,-0.0,-0.0,-0.0,-0.0
2021,172,-0.0,-0.0,-0.0,-0.0,-0.0
2021,173,-0.0,-0.0,-0.0,-0.0,-0.0
2021,174,-0.0,-0.0,-0.0,-0.0,-0.0
2021,175,-0.0,-0.0,-0.0,-0.0,-0.0
2021,176,-0.0,-0.0,-0.0,-0.0,-0.0
2021,177,-0.0,-0.0,-0.0,-0.0,-0.0
2021,178,-0.0,-0.0,-0.0,-0.0,-0.0
2021,179,-0.0,-0.0,-0.0,-0.0,-0.0
2021,180,-0.0,-0.0,-0.0,-0.0,-0.0
2021,181,-0.0,-0.0,-0.0,-0.0,-0.0
2021,182,-0.0,-0.0,-0.0,-0.0,-0.0
2021,183,-0.0,-0.0,-0.0,-0.0,-0.0
2021,184,-0.0,-0.0,-0.0,-0.0,-0.0
2021,185,-0.0,-0.0,-0.0,-0.0,-0.0
2021,186,-0.0,-0.0,-0.0,-0.0,-0.0
2021,187,-0.0,-0.0,-0.0,-0.0,-0.0
2021,188,-0.0,-0.0,-0.0,-0.0,-0.0
2021,189,-0.0,-0.0,-0.0,-0.0,-0.0
2021,190,-0.0,-0.0,-0.0,-0.0,-0.0
2021,191,-0.0,-0.0,-0.0,-0.0,-0.0
2021,192,-0.0,-0.0,-0.0,-0.0,-0.0
2021,193,-0.0,-0.0,-0.0,-0.0,-0.0
2021,194,-0.0,-0.0,-0.0,-0.0,-0.0
2021,195,-0.0,-0.0,-0.0,-0.0,-0.0
2021,196,-0.0,-0.0,-0.0,-0.0,-0.0
2021,197,-0.0,-0.0,-0.0,-0.0,-0.0
2021,198,-0.0,-0.0,-0.0,-0.0,-0.0
2021,199,-0.0,-0.0,-0.0,-0.0,-0.0
2021,200,-0.0,-0.0,-0.0,-0.0,-0.0
2021,201,-0.0,-0.0,-0.0,-0.0,-0.0
2021,202,-0.0,-0.0,-0.0,-0.0,-0.0
2021,203,-0.0,-0.0,-0.0,-0.0,-0.0
2021,204,-0.0,-0.0,-0.0,-0.0,-0.0
2021,205,-0.0,-0.0,-0.0,-0.0,-0.0
2021,206,-0.0,-0.0,-0.0,-0.0,-0.0
2021,207,-0.0,-0.0,-0.0,-0.0,-0.0
2021,208,-0.0,-0.0,-0.0,-0.0,-0.0
2021,209,-0.0,-0.0,-0.0,-0.0,-0.0
2021,210,-0.0,-0.0,-0.0,-0.0,-0.0
2021,211,-0.0,-0.0,-0.0,-0.0,-0.0
2021,212,-0.0,-0.0,-0.0,-0.0,-0.0
2021,213,-0.0,-0.0,-0.0,-0.0,-0.0
2021,214,-0.0,-0.0,-0.0,-0.0,-0.0
2021,215,-0.0,-0.0,-0.0,-0.0,-0.0
2021,216,-0.0,-0.0,-0.0,-0.0,-0.0
2021,217,-0.0,-0.0,-0.0,-0.0,-0.0
2021,218,-0.0,-0.0,-0.0,-0.0,-0.0
2021,219,-0.0,-0.0,-0.0,-0.0,-0.0
2021,220,-0.0,-0.0,-0.0,-0.0,-0.0
2021,221,-0.0,-0.0,-0.0,-0.0,-0.0
2021,222,-0.0,-0.0,-0.0,-0.0,-0.0
2021,223,-0.0,-0.0,-0.0,-0.0,-0.0
2021,224,-0.0,-0.0,-0.0,-0.0,-0.0
2021,225,-0.0,-0.0,-0.0,-0.0,-0.0
2021,226,-0.0,-0.0,-0.0,-0.0,-0.0
2021,227,-0.0,-0.0,-0.0,-0.0,-0.0
2021,228,-0.0,-0.0,-0.0,-0.0,-0.0
2021,229,-0.0,-0.0,-0.0,-0.0,-0.0
2021,230,-0.0,-0.0,-0.0,-0.0,-0.0
2021,231,-0.0,-0.0,-0.0,-0.0,-0.0
2021,232,-0.0,-0.0,-0.0,-0.0,-0.0
2021,233,-0.0,-0.0,-0.0,-0.0,-0.0
2021,234,-0.0,-0.0,-0.0,-0.0,-0.0
2021,235,-0.0,-0.0,-0.0,-0.0,-0.0
2021,236,-0.0,-0.0,-0.0,-0.0,-0.0
2021,237,-0.0,-0.0,-0.0,-0.0,-0.0
2021,238,-0.0,-0.0,-0.0,-0.0,-0.0
2021,239,-0.0,-0.0,-0.0,-0.0,-0.0
2021,240,-0.0,-0.0,-0.0,-0.0,-0.0
2021,241,-0.0,-0.0,-0.0,-0.0,-0.0
2021,242,-0.0,-0.0,-0.0,-0.0,-0.0
2021,243,-0.0,-0.0,-0.0,-0.0,-0.0
2021,244,-0.0,-0.0,-0.0,-0.0,-0.0
2021,245,-0.0,-0.0,-0.0,-0.0,-0.0
2021,246,-0.0,-0.0,-0.0,-0.0,-0.0
2021,247,-0.0,-0.0,-0.0,-0.0,-0.0
2021,248,-0.0,-0.0,-0.0,-0.0,-0.0
2021,249,-0.0,-0.0,-0.0,-0.0,-0.0
2021,250,-0.0,-0.0,-0.0,-0.0,-0.0
2021,251,-0.0,-0.0,-0.0,-0.0,-0.0
2021,252,-0.0,-0.0,-0.0,-0.0,-0.0
2021,253,-0.0,-0.0,-0.0,-0.0,-0.0
2021,254,-0.0,-0.0,-0.0,-0.0,-0.0
2021,255,-0.0,-0.0,-0.0,-0.0,-0.0
2021,256,-0.0,-0.0,-0.0,-0.0,-0.0
2021,257,-0.0,-0.0,-0.0,-0.0,-0.0
2021,258,-0.0,-0.0,-0.0,-0.0,-0.0
2021,259,-0.0,-0.0,-0.0,-0.0,-0.0
2021,260,-0.0,-0.0,-0.0,-0.0,-0.0
2021,261,-0.0,-0.0,-0.0,-0.0,-0.0
2021,262,-0.0,-0.0,-0.0,-0.0,-0.0
2021,263,-0.0,-0.0,-0.0,-0.0,-0.0
2021,264,-0.0,-0.0,-0.0,-0.0,-0.0
2021,265,-0.0,-0.0,-0.0,-0.0,-0.0
2021,266,-0.0,-0.0,-0.0,-0.0,-0.0
2021,267,-0.0,-0.0,-0.0,-0.0,-0.0
2021,268,-0.0,-0.0,-0.0,-0.0,-0.0
2021,269,-0.0,-0.0,-0.0,-0.0,-0.0
2021,270,-0.0,-0.0,-0.0,-0.0,-0.0
2021,271,-0.0,-0.0,-0.0,-0.0,-0.0
2021,272,-0.0,-0.0,-0.0,-0.0,-0.0
2021,273,-0.0,-0.0,-0.0,-0.0,-0.0
2021,274,-0.0,-0.0,-0.0,-0.0,-0.0
2021,275,-0.0,-0.0,-0.0,-0.0,-0.0
2021,276,-0.0,-0.0,-0.0,-0.0,-0.0
2021,277,-0.0,-0.0,-0.0,-0.0,-0.0
2021,278,-0.0,-0.0,-0.0,-0.0,-0.0
2021,279,-0.0,-0.0,-0.0,-0.0,-0.0
2021,280,-0.0,-0.0,-0.0,-0.0,-0.0
2021,281,-0.0,-0.0,-0.0,-0.0,-0.0
2021,282,-0.0,-0.0,-0.0,-0.0,-0.0
2021,283,-0.0,-0.0,-0.0,-0.0,-0.0
2021,284,-0.0,-0.0,-0.0,-0.0,-0.0
2021,285,-0.0,-0.0,-0.0,-0.0,-0.0
2021,286,-0.0,-0.0,-0.0,-0.0,-0.0
2021,287,-0.0,-0.0,-0.0,-0.0,-0.0
2021,288,-0.0,-0.0,-0.0,-0.0,-0.0
2021,289,-0.0,-0.0,-0.0,-0.0,-0.0
2021,290,-0.0,-0.0,-0.0,-0.0,-0.0
2021,291,-0.0,-0.0,-0.0,-0.0,-0.0
2021,292,-0.0,-0.0,-0.0,-0.0,-0.0
2021,293,-0.0,-0.0,-0.0,-0.0,-0.0
2021,294,-0.0,-0.0,-0.0,-0.0,-0.0
2021,295,-0.0,-0.0,-0.0,-0.0,-0.0
2021,296,-0.0,-0.0,-0.0,-0.0,-0.0
2021,297,-0.0,-0.0,-0.0,-0.0,-0.0
2021,298,-0.0,-0.0,-0.0,-0.0,-0.0
2021,299,-0.0,-0.0,-0.0,-0.0,-0.0
2021,300,-0.0,-0.0,-0.0,-0.0,-0.0
2021,301,-0.0,-0.0,-0.0,-0.0,-0.0
2021,302,-0.0,-0.0,-0.0,-0.0,-0.0
2021,303,-0.0,-0.0,-0.0,-0.0,-0.0
2021,304,-0.0,-0.0,-0.0,-0.0,-0.0
2021,305,-0.0,-0.0,-0.0,-0.0,-0.0
2021,306,-0.0,-0.0,-0.0,-0.0,-0.0
2021,307,-0.0,-0.0,-0.0,-0.0,-0.0
2021,308,-0.0,-0.0,-0.0,-0.0,-0.0
2021,309,-0.0,-0.0,-0.0,-0.0,-0.0
2021,310,-0.0,-0.0,-0.0,-0.0,-0.0
2021,311,-0.0,-0.0,-0.0,-0.0,-0.0
2021,312,-0.0,-0.0,-0.0,-0.0,-0.0
2021,313,-0.0,-0.0,-0.0,-0.0,-0.0
2021,314,-0.0,-0.0,-0.0,-0.0,-0.0
2021,315,-0.0,-0.0,-0.0,-0.0,-0.0
2021,316,-0.0,-0.0,-0.0,-0.0,-0.0
2021,317,-0.0,-0.0,-0.0,-0.0,-0.0
2021,318,-0.0,-0.0,-0.0,-0.0,-0.0
2021,319,-0.0,-0.0,-0.0,-0.0,-0.0
2021,320,-0.0,-0.0,-0.0,-0.0,-0.0
2021,321,-0.0,-0.0,-0.0,-0.0,-0.0
2021,322,-0.0,-0.0,-0.0,-0.0,-0.0
2021,323,-0.0,-0.0,-0.0,-0.0,-0.0
2021,324,-0.0,435.5100000000002,-0.0,-0.0,-0.0
2021,325,-0.0,28.75000000000091,-0.0,-0.0,-0.0
2021,326,-0.0,-0.0,-0.0,-0.0,-0.0
2021,327,-0.0,-0.0,-0.0,-0.0,-0.0
2021,328,-0.0,-0.0,-0.0,-0.0,-0.0
2021,329,-0.0,-0.0,-0.0,-0.0,-0.0
2021,330,-0.0,-0.0,-0.0,-0.0,-0.0
2021,331,-0.0,-0.0,-0.0,-0.0,-0.0
2021,332,-0.0,-0.0,-0.0,-0.0,-0.0
2021,333,-0.0,-0.0,-0.0,-0.0,-0.0
2021,334,-0.0,-0.0,-0.0,-0.0,-0.0
2021,335,-0.0,-0.0,-0.0,-0.0,-0.0
2021,336,-0.0,-0.0,-0.0,-0.0,-0.0
2021,337,-0.0,-0.0,-0.0,-0.0,-0.0
2021,338,-0.0,-0.0,-0.0,-0.0,-0.0
2021,339,-0.0,-0.0,-0.0,-0.0,-0.0
2021,340,-0.0,-0.0,-0.0,-0.0,-0.0
2021,341,-0.0,-0.0,-0.0,-0.0,-0.0
2021,342,-0.0,-0.0,-0.0,-0.0,-0.0
2021,343,-0.0,-0.0,-0.0,-0.0,-0.0
2021,344,-0.0,-0.0,-0.0,-0.0,-0.0
2021,345,-0.0,-0.0,-0.0,-0.0,-0.0
2021,346,-0.0,-0.0,-0.0,-0.0,-0.0
2021,347,-0.0,-0.0,-0.0,-0.0,-0.0
2021,348,-0.0,5403.789999999999,-0.0,-0.0,-0.0
2021,349,-0.0,5211.07,-0.0,-0.0,-0.0
2021,350,-0.0,3059.09,-0.0,-0.0,-0.0
2021,351,-0.0,552.8599999999988,-0.0,-0.0,-0.0
2021,352,-0.0,-0.0,-0.0,-0.0,-0.0
2021,353,-0.0,-0.0,-0.0,-0.0,-0.0
2021,354,-0.0,-0.0,-0.0,-0.0,-0.0
2021,355,-0.0,-0.0,-0.0,-0.0,-0.0
2021,356,-0.0,-0.0,-0.0,-0.0,-0.0
2021,357,-0.0,-0.0,-0.0,-0.0,-0.0
2021,358,-0.0,-0.0,-0.0,-0.0,-0.0
2021,359,-0.0,-0.0,-0.0,-0.0,-0.0
2021,360,-0.0,-0.0,-0.0,-0.0,-0.0
2021,361,-0.0,-0.0,-0.0,-0.0,-0.0
2021,362,-0.0,-0.0,-0.0,-0.0,-0.0
2021,363,-0.0,-0.0,-0.0,-0.0,-0.0
2021,364,-0.0,-0.0,-0.0,-0.0,-0.0
2021,365,-0.0,-0.0,-0.0,-0.0,-0.0
2021,366,-0.0,-0.0,-0.0,-0.0,-0.0
2021,367,-0.0,-0.0,-0.0,-0.0,-0.0
2021,368,-0.0,-0.0,-0.0,-0.0,-0.0
2021,369,-0.0,-0.0,-0.0,-0.0,-0.0
2021,370,-0.0,2432.6900000000005,-0.0,-0.0,-0.0
2021,371,-0.0,4871.579999999998,-0.0,-0.0,-0.0
2021,372,-0.0,5760.1900000000005,-0.0,-0.0,-0.0
2021,373,-0.0,4957.2199999999975,-0.0,-0.0,-0.0
2021,374,-0.0,2488.199999999999,-0.0,-0.0,-0.0
2021,375,-0.0,-0.0,-0.0,-0.0,-0.0
2021,376,-0.0,-0.0,-0.0,-0.0,-0.0
2021,377,-0.0,-0.0,-0.0,-0.0,-0.0
2021,378,-0.0,-0.0,-0.0,-0.0,-0.0
2021,379,-0.0,-0.0,-0.0,-0.0,-0.0
2021,380,-0.0,-0.0,-0.0,-0.0,-0.0
2021,381,-0.0,-0.0,-0.0,-0.0,-0.0
2021,382,-0.0,-0.0,-0.0,-0.0,-0.0
2021,383,-0.0,-0.0,-0.0,-0.0,-0.0
2021,384,-0.0,-0.0,-0.0,-0.0,-0.0
2021,385,-0.0,-0.0,-0.0,-0.0,-0.0
2021,386,-0.0,-0.0,-0.0,-0.0,-0.0
2021,387,-0.0,-0.0,-0.0,-0.0,-0.0
2021,388,-0.0,-0.0,-0.0,-0.0,-0.0
2021,389,-0.0,-0.0,-0.0,-0.0,-0.0
2021,390,-0.0,-0.0,-0.0,-0.0,-0.0
2021,391,-0.0,-0.0,-0.0,-0.0,-0.0
2021,392,-0.0,-0.0,-0.0,-0.0,-0.0
2021,393,-0.0,-0.0,-0.0,-0.0,-0.0
2021,394,-0.0,-0.0,-0.0,-0.0,-0.0
2021,395,-0.0,-0.0,-0.0,-0.0,-0.0
2021,396,-0.0,256.1200000000008,-0.0,-0.0,-0.0
2021,397,-0.0,3125.8600000000006,-0.0,-0.0,-0.0
2021,398,-0.0,1875.1899999999987,-0.0,-0.0,-0.0
2021,399,-0.0,-0.0,-0.0,-0.0,-0.0
2021,400,-0.0,-0.0,-0.0,-0.0,-0.0
2021,401,-0.0,-0.0,-0.0,-0.0,-0.0
2021,402,-0.0,-0.0,-0.0,-0.0,-0.0
2021,403,-0.0,-0.0,-0.0,-0.0,-0.0
2021,404,-0.0,-0.0,-0.0,-0.0,-0.0
2021,405,-0.0,-0.0,-0.0,-0.0,-0.0
2021,406,-0.0,-0.0,-0.0,-0.0,-0.0
2021,407,-0.0,-0.0,-0.0,-0.0,-0.0
2021,408,-0.0,-0.0,-0.0,-0.0,-0.0
2021,409,-0.0,-0.0,-0.0,-0.0,-0.0
2021,410,-0.0,-0.0,-0.0,-0.0,-0.0
2021,411,-0.0,-0.0,-0.0,-0.0,-0.0
2021,412,-0.0,-0.0,-0.0,-0.0,-0.0
2021,413,-0.0,-0.0,-0.0,-0.0,-0.0
2021,414,-0.0,-0.0,-0.0,-0.0,-0.0
2021,415,-0.0,-0.0,-0.0,-0.0,-0.0
2021,416,-0.0,-0.0,-0.0,-0.0,-0.0
2021,417,-0.0,-0.0,-0.0,-0.0,-0.0
2021,418,-0.0,-0.0,-0.0,-0.0,-0.0
2021,419,-0.0,-0.0,-0.0,-0.0,-0.0
2021,420,-0.0,-0.0,-0.0,-0.0,-0.0
2021,421,-0.0,-0.0,-0.0,-0.0,-0.0
2021,422,-0.0,-0.0,-0.0,-0.0,-0.0
2021,423,-0.0,-0.0,-0.0,-0.0,-0.0
2021,424,-0.0,-0.0,-0.0,-0.0,-0.0
2021,425,-0.0,-0.0,-0.0,-0.0,-0.0
2021,426,-0.0,-0.0,-0.0,-0.0,-0.0
2021,427,-0.0,-0.0,-0.0,-0.0,-0.0
2021,428,-0.0,-0.0,-0.0,-0.0,-0.0
2021,429,-0.0,-0.0,-0.0,-0.0,-0.0
2021,430,-0.0,-0.0,-0.0,-0.0,-0.0
2021,431,-0.0,-0.0,-0.0,-0.0,-0.0
2021,432,-0.0,-0.0,-0.0,-0.0,-0.0
2021,433,-0.0,-0.0,-0.0,-0.0,-0.0
2021,434,-0.0,-0.0,-0.0,-0.0,-0.0
2021,435,-0.0,-0.0,-0.0,-0.0,-0.0
2021,436,-0.0,-0.0,-0.0,-0.0,-0.0
2021,437,-0.0,-0.0,-0.0,-0.0,-0.0
2021,438,-0.0,-0.0,-0.0,-0.0,-0.0
2021,439,-0.0,-0.0,-0.0,-0.0,-0.0
2021,440,-0.0,-0.0,-0.0,-0.0,-0.0
2021,441,-0.0,-0.0,-0.0,-0.0,-0.0
2021,442,-0.0,-0.0,-0.0,-0.0,-0.0
2021,443,-0.0,-0.0,-0.0,-0.0,-0.0
2021,444,-0.0,-0.0,-0.0,-0.0,-0.0
2021,445,-0.0,-0.0,-0.0,-0.0,-0.0
2021,446,-0.0,-0.0,-0.0,-0.0,-0.0
2021,447,-0.0,-0.0,-0.0,-0.0,-0.0
2021,448,-0.0,-0.0,-0.0,-0.0,-0.0
2021,449,-0.0,-0.0,-0.0,-0.0,-0.0
2021,450,-0.0,-0.0,-0.0,-0.0,-0.0
2021,451,-0.0,-0.0,-0.0,-0.0,-0.0
2021,452,-0.0,-0.0,-0.0,-0.0,-0.0
2021,453,-0.0,-0.0,-0.0,-0.0,-0.0
2021,454,-0.0,-0.0,-0.0,-0.0,-0.0
2021,455,-0.0,-0.0,-0.0,-0.0,-0.0
2021,456,-0.0,-0.0,-0.0,-0.0,-0.0
2021,457,-0.0,-0.0,-0.0,-0.0,-0.0
2021,458,-0.0,-0.0,-0.0,-0.0,-0.0
2021,459,-0.0,-0.0,-0.0,-0.0,-0.0
2021,460,-0.0,-0.0,-0.0,-0.0,-0.0
2021,461,-0.0,-0.0,-0.0,-0.0,-0.0
2021,462,-0.0,-0.0,-0.0,-0.0,-0.0
